mid,play_passion_7days,pay_passion_7days,label_score_7days,play_passion_30days,pay_passion_30days,label_score_30days
7462668,10,0,8,26,0,8
7463446,54,0,8,64,0,6
7463490,9,0,9,5,0,9
7465344,14,0,8,37,0,8
7466774,11,0,8,22,0,8
7466856,31,0,8,36,0,8
7468788,77,0,6,80,0,6
7471464,26,0,8,17,0,8
7475912,28,0,8,44,0,8
7477132,72,0,6,57,0,8
7480650,9,0,9,13,0,8
7486316,30,0,8,35,0,8
7486724,24,0,8,19,0,8
7496126,NULL,NULL,NULL,4,0,9
7498400,4,0,9,2,0,9
7504034,54,0,8,49,0,8
7505624,5,0,9,7,0,9
7513088,7,0,9,7,0,9
7515306,31,0,8,50,0,8
7517514,80,0,6,78,0,6
7521920,16,0,8,21,0,8
7524164,35,0,8,32,0,8
7535838,5,0,9,19,0,8
7540922,95,0,6,95,0,6
7545252,19,0,8,23,0,8
7546434,39,0,8,45,0,8
7547596,19,0,8,25,0,8
7549296,4,0,9,2,0,9
7558800,13,0,8,16,0,8
7562030,20,0,8,13,0,8
7562820,8,0,9,4,0,9
7565594,13,0,8,11,0,8
7566580,60,0,6,64,0,6
7567056,21,0,8,6,0,9
7581388,4,0,9,9,0,9
7592410,58,0,8,40,0,8
7593570,86,0,6,80,0,6
7593776,13,0,8,12,0,8
7597330,9,0,9,12,0,8
7599416,4,0,9,4,0,9
7606452,5,0,9,6,0,9
7607808,16,0,8,41,0,8
7608612,59,0,8,57,0,8
7616910,78,0,6,69,0,6
7630786,78,0,6,21,0,8
7636952,14,0,8,18,0,8
7641404,80,0,6,79,0,6
7646994,6,0,9,3,0,9
7649166,5,0,9,15,0,8
7651244,67,0,6,57,0,8
7652488,15,0,8,5,0,9
7655340,60,0,6,58,0,8
7657658,70,0,6,57,0,8
7667142,NULL,NULL,NULL,2,0,9
7668882,5,0,9,3,0,9
7669610,45,0,8,56,0,8
7670460,4,0,9,2,0,9
7676264,83,0,6,81,0,6
7676952,59,0,8,51,0,8
7682544,23,0,8,25,0,8
7685142,21,0,8,6,0,9
7686380,69,0,6,68,0,6
7696558,NULL,NULL,NULL,4,0,9
7698360,50,0,8,16,0,8
7698748,14,0,8,32,0,8
7701220,58,0,8,77,0,6
7705802,43,0,8,30,0,8
7706508,52,0,8,47,0,8
7710672,39,0,8,64,0,6
7711294,16,0,8,32,0,8
7717642,13,0,8,12,0,8
7719164,8,0,9,18,0,8
7724416,76,0,6,70,0,6
7727452,61,0,6,43,0,8
7728646,45,0,8,24,0,8
7733614,74,9,6,49,5,8
7752566,29,0,8,62,0,6
7753618,56,0,8,29,0,8
7757528,84,0,6,65,0,6
7760978,42,0,8,32,10,5
7761288,50,0,8,61,0,6
7763534,78,0,6,43,23,5
7764220,4,0,9,2,0,9
7766732,4,0,9,4,0,9
7766984,13,0,8,14,0,8
7768000,NULL,NULL,NULL,6,0,9
7768454,10,0,8,28,9,8
7775180,71,0,6,59,0,8
7780964,9,0,9,4,0,9
7783138,10,0,8,17,0,8
7784202,14,0,8,14,0,8
7787224,93,0,6,54,0,8
7787284,27,0,8,38,0,8
7788496,5,0,9,2,0,9
7790140,64,0,6,41,0,8
7791020,NULL,NULL,NULL,2,0,9
7801828,4,0,9,4,0,9
7809366,36,0,8,19,0,8
7809536,48,0,8,36,0,8
7810470,14,0,8,13,0,8
7814582,75,0,6,79,0,6
7815868,4,0,9,4,0,9
7816484,30,0,8,16,0,8
7818630,21,0,8,41,0,8
7819514,14,0,8,4,0,9
7823454,49,0,8,59,0,8
7826268,4,0,9,6,0,9
7829554,89,0,6,67,0,6
7830926,66,0,6,74,0,6
7833108,84,0,6,77,0,6
7833630,5,0,9,6,0,9
7838888,18,0,8,32,0,8
7838950,85,0,6,82,0,6
7840382,41,0,8,48,0,8
7847706,44,0,8,78,0,6
7848660,5,0,9,2,0,9
7848850,4,0,9,2,0,9
7853762,4,0,9,4,0,9
7859882,36,0,8,39,0,8
7861292,29,0,8,24,0,8
7868208,21,0,8,25,0,8
7869302,56,0,8,47,0,8
7869744,4,0,9,3,0,9
7874986,21,0,8,8,0,9
7875430,37,0,8,21,0,8
7877264,25,0,8,41,12,5
7878784,15,0,8,11,0,8
7882466,8,0,9,8,0,9
7885598,72,0,6,75,0,6
7889052,96,0,6,96,0,6
7889714,73,0,6,66,0,6
7893048,4,0,9,9,0,9
7901556,85,0,6,92,0,6
7902454,30,0,8,17,0,8
7903068,33,0,8,36,0,8
7907720,7,0,9,5,0,9
7912204,4,0,9,3,0,9
7914138,4,0,9,2,0,9
7915288,5,0,9,3,0,9
7918478,NULL,NULL,NULL,3,0,9
7922946,4,0,9,15,0,8
7931454,5,0,9,26,0,8
7933742,9,0,9,14,0,8
7956894,59,0,8,75,38,3
7957654,74,0,6,68,0,6
7962062,15,0,8,21,0,8
7968654,45,0,8,38,0,8
7969042,20,0,8,16,0,8
7972962,4,0,9,5,0,9
7986472,36,0,8,55,0,8
8005654,5,0,9,34,0,8
8007592,NULL,NULL,NULL,2,0,9
8011238,5,0,9,5,0,9
8023898,9,0,9,5,0,9
8027578,4,0,9,16,0,8
8028408,70,0,6,66,0,6
8037258,NULL,NULL,NULL,6,0,9
8037776,98,0,6,96,0,6
8041786,28,0,8,37,32,5
8044554,9,0,9,8,0,9
8044954,11,0,8,6,0,9
8046630,10,9,8,6,5,9
8065136,NULL,NULL,NULL,10,0,8
8077766,4,0,9,4,0,9
8092322,18,0,8,15,3,8
8095254,4,0,9,23,5,8
8098132,75,0,6,29,0,8
8106494,32,0,8,15,0,8
8111190,4,0,9,11,0,8
8111484,16,0,8,21,0,8
8130248,5,5,9,2,3,9
8138714,39,0,8,26,0,8
8142942,13,0,8,14,0,8
8143992,4,5,9,3,5,9
8144990,4,0,9,3,0,9
8148828,24,0,8,37,0,8
8152782,45,0,8,43,0,8
8156136,5,0,9,3,0,9
8156200,5,0,9,2,0,9
8166606,75,0,6,66,0,6
8168874,57,0,8,79,0,6
8169638,42,0,8,59,24,5
8170688,9,0,9,15,0,8
8172984,24,0,8,13,0,8
8179098,4,0,9,13,0,8
8188476,19,0,8,19,0,8
8190242,7,0,9,8,0,9
8193870,39,9,8,14,5,8
8194000,63,0,6,53,3,8
8209950,43,0,8,61,0,6
8211850,41,0,8,38,0,8
8219308,13,0,8,26,0,8
8224418,52,0,8,72,0,6
8237582,14,0,8,9,0,9
8243208,62,0,6,65,0,6
8244692,9,0,9,12,0,8
8245200,7,0,9,8,0,9
8245760,60,0,6,38,0,8
8246178,74,9,6,82,51,3
8246402,4,0,9,2,0,9
8258518,4,0,9,9,0,9
8264724,29,0,8,20,0,8
8269058,41,0,8,38,0,8
8269298,5,0,9,2,0,9
8270828,6,0,9,37,0,8
8271160,42,0,8,60,0,6
8273398,28,5,8,35,7,8
8274758,18,0,8,18,0,8
8276762,6,0,9,27,0,8
8279854,21,0,8,8,0,9
8283824,NULL,NULL,NULL,2,0,9
8287260,35,12,5,28,30,5
8288264,5,0,9,8,0,9
8288328,8,0,9,10,0,8
8290578,5,0,9,2,0,9
8292212,4,0,9,3,0,9
8296250,26,0,8,43,0,8
8303540,15,0,8,11,0,8
8315964,5,0,9,5,0,9
8326748,23,0,8,49,0,8
8330052,51,0,8,79,3,6
8330142,35,0,8,23,0,8
8330902,48,0,8,42,0,8
8331528,34,0,8,46,0,8
8339344,8,0,9,7,0,9
8341424,82,0,6,73,0,6
8342412,30,0,8,20,0,8
8342560,15,0,8,8,0,9
8344606,4,0,9,5,0,9
8348154,72,0,6,75,0,6
8348992,40,0,8,51,0,8
8351590,13,0,8,31,0,8
8366986,4,0,9,9,0,9
8370146,9,0,9,12,0,8
8380410,29,0,8,32,0,8
8381716,66,9,6,28,5,8
8382344,11,0,8,4,0,9
8391876,4,0,9,3,0,9
8392288,43,0,8,80,0,6
8394058,4,0,9,45,0,8
8396924,57,0,8,34,0,8
8411058,97,0,6,84,0,6
8413564,33,0,8,26,0,8
8417364,5,0,9,8,0,9
8417756,36,0,8,33,0,8
8422928,NULL,NULL,NULL,2,0,9
8427636,26,0,8,9,0,9
8428726,87,0,6,81,0,6
8432602,9,0,9,15,0,8
8437808,5,0,9,7,0,9
8440898,24,0,8,15,0,8
8442040,15,0,8,25,0,8
8443526,22,0,8,39,0,8
8443562,14,0,8,31,0,8
8446522,9,0,9,9,0,9
8447430,22,0,8,23,0,8
8449520,77,0,6,73,0,6
8451472,37,0,8,52,0,8
8452638,5,0,9,12,0,8
8457010,6,0,9,2,0,9
8458328,4,0,9,2,0,9
8458794,23,0,8,30,0,8
8459918,41,0,8,42,0,8
8463140,40,0,8,57,21,5
8463842,61,0,6,56,0,8
8472848,8,0,9,15,0,8
8498546,4,0,9,2,0,9
8500068,5,0,9,4,0,9
8502478,9,0,9,15,0,8
8509494,27,0,8,30,0,8
8516080,69,0,6,67,0,6
8516704,4,0,9,4,0,9
8518884,8,0,9,5,0,9
8520586,39,0,8,20,0,8
8522522,91,0,6,79,0,6
8526042,43,0,8,53,0,8
8526846,4,0,9,17,0,8
8531708,10,0,8,36,3,8
8532862,28,0,8,14,0,8
8533102,9,0,9,20,0,8
8534458,4,0,9,2,0,9
8535948,48,0,8,53,0,8
8540554,59,0,8,27,0,8
8545496,79,9,6,54,7,8
8547080,5,0,9,3,0,9
8553548,21,0,8,46,0,8
8556208,53,0,8,48,0,8
8557426,54,0,8,57,19,5
8558844,37,0,8,36,0,8
8561150,10,0,8,27,0,8
8562602,36,0,8,49,0,8
8562878,11,0,8,14,0,8
8563818,28,0,8,19,0,8
8564346,5,0,9,6,0,9
8566082,4,0,9,16,0,8
8567278,89,0,6,91,0,6
8568288,5,0,9,25,0,8
8572828,10,0,8,6,0,9
8574924,18,0,8,29,0,8
8576568,10,0,8,3,0,9
8580266,23,0,8,13,0,8
8586554,4,0,9,3,0,9
8590478,NULL,NULL,NULL,8,0,9
8591588,9,0,9,24,0,8
8592636,47,0,8,62,0,6
8605006,4,0,9,3,0,9
8617304,18,0,8,22,3,8
8628602,27,0,8,60,0,6
8636246,8,0,9,20,0,8
8638806,67,0,6,81,0,6
8640208,18,0,8,15,0,8
8644944,37,0,8,45,0,8
8655152,4,0,9,7,0,9
8655272,21,0,8,17,0,8
8656992,69,0,6,67,29,3
8664190,5,0,9,5,0,9
8665110,NULL,NULL,NULL,7,0,9
8670316,62,0,6,69,0,6
8679422,44,0,8,43,0,8
8684928,4,0,9,2,0,9
8686312,21,0,8,31,0,8
8696580,47,0,8,60,0,6
8698406,12,0,8,4,0,9
8700390,8,0,9,3,0,9
8702388,4,0,9,2,0,9
8707168,4,0,9,2,0,9
8707376,26,0,8,18,0,8
8709478,39,0,8,41,0,8
8712148,9,0,9,7,0,9
8722504,39,0,8,55,0,8
8729310,40,0,8,46,3,8
8730504,68,0,6,59,0,8
8732646,77,0,6,64,0,6
8740784,14,0,8,14,0,8
8751612,42,0,8,53,3,8
8751644,10,0,8,3,0,9
8752936,6,0,9,4,0,9
8762314,27,0,8,48,0,8
8763032,11,0,8,17,0,8
8767064,10,0,8,23,18,5
8776722,10,0,8,9,0,9
8784446,43,42,5,58,55,5
8784472,54,0,8,79,0,6
8791448,4,0,9,6,0,9
8794872,9,0,9,17,0,8
8795474,55,0,8,35,0,8
8796454,6,0,9,2,0,9
8805226,81,43,3,85,47,3
8813024,11,0,8,22,0,8
8813562,37,0,8,10,0,8
8819954,10,0,8,17,0,8
8821610,67,0,6,60,0,6
8822354,82,0,6,62,0,6
8822694,4,0,9,5,0,9
8827354,7,0,9,8,0,9
8828322,23,0,8,45,0,8
8829428,85,0,6,76,0,6
8832432,5,0,9,4,0,9
8833274,64,0,6,60,0,6
8836168,NULL,NULL,NULL,33,3,8
8842186,62,0,6,12,0,8
8844646,34,0,8,48,0,8
8852194,44,0,8,57,0,8
8862594,23,0,8,31,0,8
8867668,14,0,8,9,0,9
8871102,NULL,NULL,NULL,2,0,9
8873584,16,56,5,50,78,2
8875164,5,0,9,8,0,9
8875196,8,0,9,6,0,9
8896272,23,0,8,46,0,8
8902300,18,0,8,30,0,8
8909644,43,0,8,70,0,6
8915594,61,0,6,55,0,8
8927060,29,0,8,53,0,8
8931870,5,0,9,14,0,8
8933322,4,0,9,9,0,9
8934888,4,0,9,2,0,9
8938498,46,0,8,15,0,8
8945634,17,0,8,26,0,8
8950930,63,0,6,72,0,6
8955982,10,0,8,3,0,9
8960218,4,0,9,3,0,9
8960700,38,0,8,35,0,8
8961246,5,0,9,5,0,9
8967848,5,0,9,11,0,8
8970878,9,0,9,5,0,9
8973836,4,0,9,3,0,9
8973942,10,0,8,5,0,9
8978020,10,0,8,23,0,8
8992938,54,0,8,56,0,8
8993418,95,0,6,72,0,6
8995028,13,0,8,8,0,9
8995054,10,0,8,12,0,8
8995926,9,0,9,17,0,8
8997000,65,0,6,36,0,8
8998198,97,0,6,82,0,6
10008544,5,0,9,2,0,9
10011098,4,0,9,2,0,9
10011684,14,0,8,30,0,8
10012538,16,0,8,35,0,8
10015434,4,0,9,5,0,9
10021078,NULL,NULL,NULL,4,0,9
10021692,12,0,8,17,0,8
10024516,38,0,8,41,0,8
10025576,5,0,9,2,0,9
10026668,25,0,8,7,0,9
10029096,86,0,6,87,0,6
10029602,52,0,8,64,0,6
10032530,5,0,9,9,0,9
10037548,14,0,8,7,0,9
10043300,27,0,8,28,0,8
10048574,22,0,8,12,0,8
10058698,NULL,NULL,NULL,5,0,9
10061392,17,0,8,55,0,8
10063052,4,0,9,2,0,9
10063642,9,5,9,9,3,9
10065594,9,5,9,3,3,9
10067104,69,0,6,20,0,8
10082192,67,0,6,55,5,8
10084674,14,0,8,11,3,8
10086286,NULL,NULL,NULL,4,0,9
10087032,5,0,9,2,0,9
10098724,NULL,NULL,NULL,2,0,9
10103916,20,0,8,23,0,8
10104310,19,0,8,6,0,9
10115120,29,0,8,44,0,8
10115606,37,0,8,48,0,8
10118066,31,0,8,36,0,8
10120504,33,0,8,34,0,8
10121808,5,0,9,2,0,9
10125098,72,17,3,83,29,3
10125944,53,0,8,31,0,8
10126488,71,0,6,76,6,6
10131130,19,0,8,7,0,9
10131756,NULL,NULL,NULL,4,0,9
10142224,69,9,6,33,5,8
10144508,14,0,8,21,0,8
10151194,NULL,NULL,NULL,4,0,9
10151632,32,0,8,41,0,8
10154212,8,0,9,13,14,5
10157386,9,0,9,33,0,8
10161360,28,0,8,25,0,8
10166206,8,0,9,4,0,9
10176198,45,0,8,43,0,8
10178822,66,0,6,32,0,8
10182206,14,0,8,9,0,9
10186508,14,0,8,7,5,9
10186828,61,18,3,45,41,5
10187072,33,0,8,52,0,8
10189254,18,0,8,11,0,8
10191234,33,0,8,11,0,8
10192870,14,0,8,18,0,8
10200516,4,0,9,3,0,9
10207850,4,0,9,11,0,8
10210932,5,0,9,16,0,8
10211646,65,0,6,48,0,8
10213520,9,0,9,14,0,8
10224186,70,0,6,81,0,6
10227100,10,0,8,20,0,8
10227646,76,0,6,76,17,3
10232230,5,0,9,11,0,8
10232522,20,0,8,25,0,8
10232766,NULL,NULL,NULL,12,0,8
10234090,21,0,8,10,0,8
10237002,4,0,9,28,0,8
10249482,67,0,6,73,0,6
10251838,61,0,6,24,0,8
10260728,43,0,8,50,0,8
10260854,15,0,8,10,0,8
10261772,5,0,9,6,0,9
10263022,77,0,6,53,0,8
10263686,28,0,8,48,0,8
10270362,48,0,8,48,0,8
10275184,68,0,6,58,0,8
10276070,4,0,9,16,0,8
10278752,12,0,8,53,0,8
10282310,68,0,6,69,0,6
10284020,9,0,9,3,0,9
10285534,66,0,6,70,14,3
10286368,5,13,7,5,7,9
10286646,9,0,9,4,0,9
10287072,64,0,6,40,0,8
10287606,9,0,9,11,0,8
10288004,10,0,8,7,0,9
10291286,90,0,6,69,0,6
10293184,59,0,8,16,0,8
10298124,83,0,6,82,0,6
10299302,21,0,8,42,0,8
10304638,5,0,9,5,0,9
10304880,13,0,8,17,0,8
10316596,12,0,8,4,0,9
10318664,63,0,6,54,0,8
10319188,56,0,8,54,0,8
10321020,9,0,9,14,0,8
10321032,91,0,6,61,0,6
10322264,9,0,9,33,0,8
10325298,15,0,8,18,0,8
10326800,13,0,8,41,0,8
10329476,36,0,8,38,0,8
10331364,67,0,6,54,0,8
10340658,82,0,6,57,0,8
10345022,9,0,9,17,0,8
10349532,6,0,9,32,0,8
10362690,10,0,8,6,0,9
10364544,71,0,6,79,0,6
10371632,6,0,9,6,0,9
10371768,74,0,6,66,0,6
10375682,32,0,8,36,0,8
10377754,5,0,9,2,0,9
10380590,79,0,6,74,0,6
10383174,6,0,9,8,0,9
10387138,NULL,NULL,NULL,3,0,9
10391866,23,0,8,62,0,6
10432648,16,0,8,23,0,8
10436816,17,0,8,11,0,8
10439420,76,0,6,87,0,6
10447720,5,0,9,10,0,8
10452926,17,0,8,29,0,8
10455740,5,0,9,15,0,8
10456596,20,0,8,33,5,8
10456984,64,0,6,57,0,8
10459122,39,0,8,78,0,6
10460670,4,0,9,4,0,9
10461516,35,0,8,58,0,8
10465486,50,0,8,38,0,8
10469120,29,0,8,33,19,5
10471126,9,0,9,5,0,9
10477042,16,0,8,32,0,8
10481116,83,0,6,31,0,8
10489890,41,0,8,50,0,8
10493606,4,0,9,11,0,8
10496672,43,0,8,56,64,2
10499002,NULL,NULL,NULL,2,0,9
10503358,41,0,8,81,0,6
10506952,4,0,9,4,0,9
10510964,33,0,8,29,0,8
10517260,NULL,NULL,NULL,5,0,9
10526432,32,0,8,40,0,8
10526620,5,0,9,2,0,9
10531092,51,0,8,16,0,8
10540668,92,0,6,26,0,8
10544366,4,0,9,34,21,5
10546344,94,0,6,99,10,3
10547942,34,0,8,34,0,8
10555206,NULL,NULL,NULL,3,0,9
10555292,77,0,6,87,0,6
10560086,81,24,3,92,60,1
10560836,31,0,8,12,0,8
10573482,42,0,8,63,0,6
10575450,10,0,8,9,0,9
10580408,46,5,8,32,3,8
10584472,NULL,NULL,NULL,3,0,9
10589730,50,0,8,51,0,8
10591896,89,89,1,79,87,1
10592152,5,0,9,3,0,9
10600118,35,0,8,37,0,8
10606310,NULL,NULL,NULL,2,0,9
10608802,4,0,9,4,0,9
10611028,50,0,8,61,0,6
10614780,19,0,8,36,0,8
10618278,20,5,8,34,13,5
10619884,NULL,NULL,NULL,5,0,9
10620482,NULL,NULL,NULL,22,0,8
10628318,31,0,8,49,0,8
10637392,32,0,8,62,0,6
10643704,50,0,8,65,0,6
10645718,46,0,8,64,0,6
10646834,11,0,8,8,0,9
10648980,NULL,NULL,NULL,26,0,8
10650614,10,0,8,20,0,8
10651316,9,0,9,5,0,9
10655056,9,0,9,15,0,8
10656310,5,0,9,5,0,9
10670774,82,0,6,27,0,8
10684818,9,0,9,10,0,8
10695626,15,0,8,24,0,8
10698018,16,0,8,24,3,8
10698496,76,0,6,66,0,6
10710896,NULL,NULL,NULL,2,0,9
10714196,NULL,NULL,NULL,3,0,9
10716726,6,0,9,5,0,9
10722724,19,0,8,12,0,8
10737500,5,0,9,3,0,9
10753860,30,23,5,39,19,5
10758282,4,0,9,5,0,9
10761914,5,0,9,7,0,9
10764386,16,0,8,33,0,8
10783946,13,0,8,46,0,8
10792082,NULL,NULL,NULL,14,0,8
10792544,9,0,9,3,0,9
10794946,16,0,8,16,0,8
10808842,20,0,8,21,0,8
10808994,44,0,8,75,0,6
10809908,4,0,9,13,5,8
10815770,4,0,9,2,0,9
10821290,4,0,9,4,0,9
10823472,14,0,8,4,0,9
10824130,9,0,9,30,0,8
10826552,72,0,6,67,0,6
10832196,73,0,6,66,0,6
10836054,79,0,6,82,5,6
10840434,44,0,8,33,0,8
10848406,4,0,9,26,5,8
10849764,64,0,6,58,0,8
10869832,65,0,6,54,0,8
10876426,17,0,8,31,0,8
10878436,5,0,9,3,0,9
10891772,67,0,6,66,0,6
10913774,19,0,8,30,0,8
10923058,5,0,9,2,0,9
10927700,9,0,9,28,0,8
10927794,49,0,8,25,0,8
10933544,69,0,6,77,0,6
10938022,NULL,NULL,NULL,2,0,9
10939264,41,0,8,36,0,8
10948912,19,0,8,27,0,8
10954826,6,0,9,12,0,8
10956634,9,0,9,29,0,8
10960390,5,0,9,3,0,9
10960810,28,0,8,61,0,6
10961806,59,0,8,77,0,6
10965354,17,0,8,15,0,8
10979968,39,0,8,24,0,8
10984606,35,0,8,39,0,8
10988540,10,0,8,9,0,9
10989294,9,0,9,7,0,9
10992862,9,0,9,9,0,9
11001886,59,0,8,56,0,8
11004978,13,0,8,20,0,8
11006706,57,0,8,50,5,8
11007600,61,51,3,32,33,5
11015334,13,0,8,46,0,8
11024124,70,0,6,65,0,6
11053104,62,0,6,63,0,6
11058844,14,0,8,20,0,8
11061134,42,0,8,42,5,8
11065268,78,17,3,73,11,3
11074544,23,0,8,17,0,8
11084910,5,0,9,7,0,9
11099656,15,0,8,22,0,8
11105192,41,0,8,46,0,8
11108064,10,0,8,21,0,8
11110122,52,11,5,58,28,5
11121106,8,0,9,19,0,8
11133762,26,0,8,15,0,8
11139598,10,0,8,13,0,8
11140148,NULL,NULL,NULL,2,0,9
11144226,15,0,8,33,0,8
11145978,73,0,6,63,0,6
11148502,6,0,9,7,0,9
11157718,69,0,6,65,0,6
11162068,4,0,9,24,0,8
11164876,70,0,6,62,0,6
11166984,22,0,8,55,0,8
11171982,58,0,8,69,0,6
11173080,4,0,9,16,0,8
11175702,NULL,NULL,NULL,15,0,8
11179916,5,0,9,4,0,9
11182616,44,0,8,68,47,3
11184328,4,0,9,2,0,9
11187432,4,0,9,2,0,9
11187942,13,0,8,5,0,9
11189518,5,0,9,2,0,9
11189602,27,0,8,32,0,8
11203104,34,0,8,46,0,8
11203702,24,0,8,31,0,8
11211056,22,0,8,15,0,8
11211982,20,0,8,28,9,8
11213962,7,0,9,2,0,9
11218318,4,0,9,5,0,9
11219618,49,0,8,41,5,8
11234354,4,0,9,2,0,9
11234440,4,0,9,2,0,9
11237406,35,0,8,52,0,8
11239758,39,0,8,22,0,8
11239784,4,0,9,22,0,8
11251276,22,0,8,14,0,8
11252888,4,0,9,14,14,5
11262650,44,0,8,28,0,8
11263640,21,0,8,26,5,8
11266944,5,0,9,16,0,8
11268024,11,0,8,4,0,9
11278650,NULL,NULL,NULL,18,0,8
11282558,NULL,NULL,NULL,2,0,9
11288210,NULL,NULL,NULL,3,0,9
11297576,72,0,6,45,0,8
11304966,22,0,8,23,0,8
11306050,19,0,8,27,5,8
11306712,11,0,8,27,0,8
11318182,26,0,8,46,29,5
11327748,5,0,9,8,0,9
11327806,15,0,8,15,0,8
11328118,56,0,8,46,0,8
11336048,26,0,8,51,0,8
11337448,NULL,NULL,NULL,2,0,9
11338610,68,0,6,53,0,8
11341030,10,0,8,14,0,8
11354146,17,0,8,14,0,8
11363020,38,0,8,24,0,8
11367800,14,0,8,6,0,9
11374014,21,0,8,29,0,8
11380356,NULL,NULL,NULL,5,0,9
11382838,5,0,9,10,0,8
11383702,67,0,6,60,0,6
11386102,78,0,6,62,0,6
11387558,20,0,8,37,0,8
11387914,100,0,6,100,0,6
11390058,39,0,8,22,0,8
11400222,9,0,9,29,0,8
11400298,24,0,8,35,0,8
11404536,11,0,8,11,0,8
11417150,8,0,9,5,0,9
11417858,9,0,9,25,0,8
11419242,21,0,8,33,18,5
11424116,73,0,6,81,0,6
11430682,26,25,5,47,40,5
11441534,92,0,6,92,0,6
11444556,4,0,9,4,0,9
11446686,13,0,8,23,0,8
11448972,29,0,8,43,0,8
11449678,8,0,9,10,0,8
11461844,6,0,9,30,0,8
11469948,44,0,8,48,0,8
11470208,26,0,8,26,0,8
11471264,4,0,9,12,0,8
11474648,69,0,6,55,0,8
11489136,60,0,6,24,0,8
11491980,97,28,3,46,25,5
11493338,54,0,8,36,0,8
11498466,81,0,6,78,0,6
11498796,NULL,NULL,NULL,2,0,9
11499814,NULL,NULL,NULL,7,0,9
11499952,NULL,NULL,NULL,3,0,9
11505294,4,0,9,3,0,9
11520068,29,0,8,15,0,8
11524902,44,0,8,63,5,6
11525578,9,0,9,9,0,9
11526584,10,0,8,25,14,5
11530936,63,0,6,29,0,8
11531410,39,0,8,61,0,6
11534776,40,0,8,29,0,8
11536006,21,0,8,34,0,8
11538344,39,43,5,62,44,3
11540918,4,0,9,26,0,8
11559066,69,0,6,39,0,8
11568746,9,0,9,3,0,9
11580148,4,0,9,18,3,8
11582680,31,0,8,60,0,6
11586510,9,0,9,15,0,8
11593572,6,0,9,2,0,9
11593806,61,0,6,73,0,6
11606276,14,0,8,23,0,8
11622112,44,0,8,22,0,8
11630248,68,0,6,44,0,8
11632006,5,0,9,9,0,9
11632348,59,0,8,28,3,8
11642446,55,0,8,51,0,8
11643770,8,0,9,7,0,9
11647200,NULL,NULL,NULL,8,0,9
11658722,4,0,9,2,0,9
11668542,29,0,8,10,0,8
11680180,9,0,9,11,0,8
11684336,64,0,6,70,0,6
11685506,57,0,8,44,0,8
11685780,55,0,8,58,0,8
11686730,79,0,6,52,10,5
11687254,4,0,9,2,0,9
11702108,62,12,3,47,17,5
11704780,9,0,9,13,0,8
11705848,16,24,5,5,14,7
11711256,64,0,6,65,0,6
11717588,NULL,NULL,NULL,3,0,9
11717752,33,0,8,36,0,8
11719382,14,0,8,33,0,8
11722200,52,0,8,63,9,6
11729010,4,0,9,14,0,8
11742550,27,0,8,29,0,8
11746540,4,0,9,2,0,9
11751266,4,0,9,5,0,9
11753832,9,0,9,3,0,9
11754196,44,18,5,44,10,5
11761396,11,0,8,5,0,9
11763368,92,0,6,87,7,6
11764968,43,0,8,42,5,8
11765518,16,5,8,5,3,9
11772378,69,0,6,60,0,6
11775152,5,0,9,2,0,9
11781522,4,0,9,3,0,9
11784814,18,0,8,39,0,8
11807040,9,0,9,3,0,9
11807840,31,0,8,54,0,8
11813602,10,0,8,46,0,8
11817878,39,0,8,47,0,8
11826300,4,0,9,15,0,8
11830088,13,0,8,8,0,9
11832394,54,0,8,37,0,8
11838816,19,0,8,18,0,8
11839202,4,0,9,36,0,8
11843490,38,0,8,49,0,8
11862630,14,0,8,8,0,9
11869640,38,0,8,36,0,8
11878910,11,0,8,19,0,8
11879414,9,0,9,12,0,8
11881128,28,0,8,25,0,8
11889088,4,0,9,3,0,9
11889682,30,0,8,29,0,8
11905204,73,0,6,31,0,8
11918220,36,33,5,51,44,5
11918922,20,0,8,7,0,9
11919828,13,0,8,4,0,9
11923116,26,0,8,8,0,9
11927636,NULL,NULL,NULL,19,0,8
11929218,35,0,8,42,26,5
11943820,44,9,8,43,34,5
11947770,61,0,6,46,0,8
11954822,4,0,9,9,27,7
11961390,5,0,9,2,0,9
11963414,4,0,9,3,0,9
11964356,5,0,9,4,0,9
11965118,30,0,8,31,0,8
11966198,24,0,8,22,0,8
11979618,NULL,NULL,NULL,4,0,9
11991330,5,0,9,3,0,9
11996392,72,0,6,47,0,8
11998014,47,0,8,40,0,8
12003284,13,0,8,10,0,8
12008294,NULL,NULL,NULL,4,0,9
12011204,8,0,9,14,0,8
12023288,9,0,9,6,0,9
12024066,9,0,9,37,0,8
12025046,5,0,9,3,0,9
12029804,15,0,8,11,0,8
12063668,NULL,NULL,NULL,2,0,9
12067830,25,0,8,13,0,8
12073610,82,29,3,46,17,5
12076716,91,0,6,91,0,6
12079236,4,0,9,3,0,9
12082294,15,0,8,9,0,9
12086914,4,0,9,2,0,9
12088900,27,0,8,23,0,8
12095000,21,0,8,42,0,8
12098668,NULL,NULL,NULL,14,0,8
12102628,72,0,6,53,0,8
12108076,26,0,8,45,0,8
12108552,5,0,9,19,0,8
12109952,9,0,9,20,0,8
12113190,49,0,8,18,0,8
12114740,55,0,8,49,0,8
12114920,96,0,6,75,0,6
12116262,64,0,6,48,0,8
12117208,22,0,8,31,0,8
12118378,15,0,8,24,0,8
